lon,lat,geometry,index_right,OBJECTID,GP_RTP,GP_REX,GP_RAV,GP_RRG,GP_RCY,GP_RSE,GP_RSI,GP_RSY,Shape_Length,gp_gripreg,dist_meters
-1.75,29.75,POINT (-156790.20540770685 3617142.9952009427),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,2363.1561515712124
-1.75,30.0,POINT (-156790.20540770685 3644924.229349858),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,18878.911042941418
-1.75,30.25,POINT (-156790.20540770685 3672637.317994114),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,36297.032148045924
-1.75,30.5,POINT (-156790.20540770685 3700281.733623195),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,60420.906681668166
-1.75,30.75,POINT (-156790.20540770685 3727856.9498209287),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,85052.12893911038
-1.75,31.0,POINT (-156790.20540770685 3755362.4412754816),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,89861.07415294081
-1.75,31.25,POINT (-156790.20540770685 3782797.6837893697),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,74516.73687846638
-1.75,31.5,POINT (-156790.20540770685 3810162.1542895245),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,58050.91068134813
-1.75,31.75,POINT (-156790.20540770685 3837455.3308373215),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,37929.82783799315
-1.75,32.0,POINT (-156790.20540770685 3864676.6926386477),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,12984.31134007804
-1.5,29.75,POINT (-132668.6353449827 3617142.9952009427),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,19806.836687720937
-1.5,30.0,POINT (-132668.6353449827 3644924.229349858),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,38469.63950263877
-1.5,30.25,POINT (-132668.6353449827 3672637.317994114),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,53889.56035509811
-1.5,30.5,POINT (-132668.6353449827 3700281.733623195),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,72929.36967795699
-1.5,30.75,POINT (-132668.6353449827 3727856.9498209287),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,95969.9020119833
-1.5,31.0,POINT (-132668.6353449827 3755362.4412754816),,,,,,,,,,,,,
-1.5,31.25,POINT (-132668.6353449827 3782797.6837893697),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,94490.30725525283
-1.5,31.5,POINT (-132668.6353449827 3810162.1542895245),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,69904.4586052063
-1.5,31.75,POINT (-132668.6353449827 3837455.3308373215),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,42724.835067000626
-1.5,32.0,POINT (-132668.6353449827 3864676.6926386477),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,15911.594736890767
-1.25,29.75,POINT (-108547.06528225857 3617142.9952009427),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,34783.069570248066
-1.25,30.0,POINT (-108547.06528225857 3644924.229349858),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,56099.98162243007
-1.25,30.25,POINT (-108547.06528225857 3672637.317994114),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,74468.01997502889
-1.25,30.5,POINT (-108547.06528225857 3700281.733623195),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,89946.26920364662
-1.25,30.75,POINT (-108547.06528225857 3727856.9498209287),,,,,,,,,,,,,
-1.25,31.0,POINT (-108547.06528225857 3755362.4412754816),,,,,,,,,,,,,
-1.25,31.25,POINT (-108547.06528225857 3782797.6837893697),,,,,,,,,,,,,
-1.25,31.5,POINT (-108547.06528225857 3810162.1542895245),1489105.0,24498488.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,2.310314095854527,3.0,73029.03966802401
-1.25,31.75,POINT (-108547.06528225857 3837455.3308373215),1489105.0,24498488.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,2.310314095854527,3.0,45905.710448299076
-1.25,32.0,POINT (-108547.06528225857 3864676.6926386477),1489105.0,24498488.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,2.310314095854527,3.0,19335.872272646877
-1.0,29.5,POINT (-84425.49521953445 3589294.144142208),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,31445.950833938088
-1.0,29.75,POINT (-84425.49521953445 3617142.9952009427),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,50410.57000256421
-1.0,30.0,POINT (-84425.49521953445 3644924.229349858),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,71529.77690927914
-1.0,30.25,POINT (-84425.49521953445 3672637.317994114),1489116.0,24498499.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,7.889749460920496,3.0,92738.11704582628
-1.0,30.5,POINT (-84425.49521953445 3700281.733623195),,,,,,,,,,,,,
-1.0,30.75,POINT (-84425.49521953445 3727856.9498209287),,,,,,,,,,,,,
-1.0,31.0,POINT (-84425.49521953445 3755362.4412754816),,,,,,,,,,,,,
-1.0,31.25,POINT (-84425.49521953445 3782797.6837893697),,,,,,,,,,,,,
-1.0,31.5,POINT (-84425.49521953445 3810162.1542895245),1489105.0,24498488.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,2.310314095854527,3.0,78896.67952032892
-1.0,31.75,POINT (-84425.49521953445 3837455.3308373215),1489105.0,24498488.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,2.310314095854527,3.0,53894.81838559405
-1.0,32.0,POINT (-84425.49521953445 3864676.6926386477),1489105.0,24498488.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,2.310314095854527,3.0,29634.45009648992
-1.0,32.25,POINT (-84425.49521953445 3891825.7200540053),1489105.0,24498488.0,2.0,1.0,2.0,7.0,12.0,1.0,39.0,1997.0,2.310314095854527,3.0,10920.188910567382
-108.25,36.25,POINT (-10432579.052128185 4315953.28864421),32637.0,23042020.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,1.2035566470297128,1.0,3953.8643496014442
-108.25,36.5,POINT (-10432579.052128185 4341794.294580994),32637.0,23042020.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,1.2035566470297128,1.0,12195.825780078574
-108.25,36.75,POINT (-10432579.052128185 4367553.821630083),1394492.0,24403875.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.13055687940884148,1.0,8341.843508407179
-108.25,37.0,POINT (-10432579.052128185 4393231.374022237),35904.0,23045287.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.23626899866838003,1.0,4929.891568989493
-108.25,37.25,POINT (-10432579.052128185 4418826.457347117),36172.0,23045555.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.3144326480624795,1.0,926.940034729113
-108.25,38.75,POINT (-10432579.052128185 4570637.593726569),44806.0,23054189.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.11755417819775403,1.0,2780.847794360635
-108.25,39.25,POINT (-10432579.052128185 4620559.364897796),46063.0,23055446.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.37466135673562007,1.0,1127.9246161319315
-108.25,39.5,POINT (-10432579.052128185 4645390.207484073),2183085.0,25192468.0,1.0,2.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.1534430141598441,1.0,1451.364791996043
-108.25,39.75,POINT (-10432579.052128185 4670133.713913471),47844.0,23057227.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.634668228509523,1.0,16064.863425515576
-108.25,40.0,POINT (-10432579.052128185 4694789.405406478),47844.0,23057227.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.634668228509523,1.0,6030.243486370493
-108.25,40.25,POINT (-10432579.052128185 4719356.804666851),48352.0,23057735.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.9023028873168437,1.0,6771.305471609053
-108.25,40.5,POINT (-10432579.052128185 4743835.435892021),48501.0,23057884.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.4482714011939361,1.0,1877.9697963765436
-108.25,40.75,POINT (-10432579.052128185 4768224.824783485),48833.0,23058216.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.7487322075933626,1.0,7741.556889217653
-108.25,41.0,POINT (-10432579.052128185 4792524.498557219),49886.0,23059269.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.19701615114716328,1.0,4815.6056546605005
-108.25,41.25,POINT (-10432579.052128185 4816733.985954098),49886.0,23059269.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.19701615114716328,1.0,19935.970367514212
-108.25,41.5,POINT (-10432579.052128185 4840852.817250328),209998.0,23219381.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.43476336283365313,1.0,25046.92189521979
-108.25,41.75,POINT (-10432579.052128185 4864880.524267819),2183274.0,25192657.0,1.0,2.0,2.0,2.0,840.0,1.0,8.0,2004.0,1.4576491323516092,1.0,2572.737036497722
-108.25,42.0,POINT (-10432579.052128185 4888816.640384646),2183274.0,25192657.0,1.0,2.0,2.0,2.0,840.0,1.0,8.0,2004.0,1.4576491323516092,1.0,21065.056466552276
-108.25,42.25,POINT (-10432579.052128185 4912660.700545456),1392063.0,24401446.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.568007796923235,1.0,38628.675781610335
-108.25,42.5,POINT (-10432579.052128185 4936412.241271891),1392063.0,24401446.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.568007796923235,1.0,15515.069402208848
-108.25,42.75,POINT (-10432579.052128185 4960070.800673004),51237.0,23060620.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.5817318130419428,1.0,5781.816817690809
-108.25,43.0,POINT (-10432579.052128185 4983635.918455693),51237.0,23060620.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.5817318130419428,1.0,10314.454402178155
-108.25,43.25,POINT (-10432579.052128185 5007107.135935118),1393577.0,24402960.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.34284457209486835,1.0,9852.751886514256
-108.25,43.5,POINT (-10432579.052128185 5030483.996045117),1391901.0,24401284.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.4657886446814991,1.0,217.16424791191145
-108.25,43.75,POINT (-10432579.052128185 5053766.043348641),1391916.0,24401299.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.016156512186027334,1.0,7660.793371282118
-108.25,44.0,POINT (-10432579.052128185 5076952.824048151),1391917.0,24401300.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.46506514522032955,1.0,1187.0560778948777
-108.25,44.25,POINT (-10432579.052128185 5100043.885996045),52672.0,23062055.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.646951848360003,1.0,12419.72417725589
-108.25,44.5,POINT (-10432579.052128185 5123038.778705083),53248.0,23062631.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.1996460756294892,1.0,1703.7787738109148
-108.25,44.75,POINT (-10432579.052128185 5145937.053358769),1392402.0,24401785.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.4387071589372947,1.0,7693.710483375621
-108.25,45.0,POINT (-10432579.052128185 5168738.262821782),1391425.0,24400808.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.4030424237047003,1.0,4540.8842716726695
-108.0,29.5,POINT (-10408457.482065462 3589294.144142208),314595.0,23323978.0,3.0,1.0,0.0,3.0,484.0,3.0,52.0,2010.0,0.17746080055846947,2.0,1831.88416915333
-108.0,30.5,POINT (-10408457.482065462 3700281.733623195),1447259.0,24456642.0,2.0,1.0,0.0,3.0,484.0,1.0,52.0,2010.0,0.4006338461999214,2.0,286.45512202903984
-108.0,30.75,POINT (-10408457.482065462 3727856.9498209287),314712.0,23324095.0,3.0,1.0,0.0,3.0,484.0,3.0,52.0,2010.0,0.6966225510062368,2.0,210.55874863631996
-108.0,31.0,POINT (-10408457.482065462 3755362.4412754816),314706.0,23324089.0,3.0,1.0,0.0,3.0,484.0,3.0,52.0,2010.0,0.05994083070284289,2.0,10825.318512751535
-108.0,31.25,POINT (-10408457.482065462 3782797.6837893697),1447263.0,24456646.0,2.0,1.0,0.0,3.0,484.0,1.0,52.0,2010.0,0.5495622972153492,2.0,6171.112143317752
-108.0,31.5,POINT (-10408457.482065462 3810162.1542895245),314727.0,23324110.0,3.0,1.0,0.0,3.0,484.0,3.0,52.0,2010.0,0.2661308565620638,2.0,2724.721034767871
-108.0,31.75,POINT (-10408457.482065462 3837455.3308373215),1447273.0,24456656.0,2.0,1.0,0.0,3.0,484.0,1.0,52.0,2010.0,0.12801170522500716,2.0,16444.122202193837
-108.0,32.0,POINT (-10408457.482065462 3864676.6926386477),91248.0,23100631.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.3909529855938592,1.0,4988.0834141355745
-108.0,32.25,POINT (-10408457.482065462 3891825.7200540053),93237.0,23102620.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.11196913452162838,1.0,5509.941844993464
-108.0,32.5,POINT (-10408457.482065462 3918901.894608584),1398354.0,24407737.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.34877258936754113,1.0,1706.604958664102
-108.0,34.5,POINT (-10408457.482065462 4132826.763448627),1401019.0,24410402.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.806692768320772,1.0,14604.432862814396
-108.0,34.75,POINT (-10408457.482065462 4159224.1280793324),119712.0,23129095.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.5025265537541774,1.0,14239.097719254754
-108.0,35.0,POINT (-10408457.482065462 4185543.521390091),119712.0,23129095.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.5025265537541774,1.0,254.3247704306102
-108.0,35.25,POINT (-10408457.482065462 4211784.438387874),118135.0,23127518.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.30590986036682777,1.0,171.64525252502182
-108.0,35.5,POINT (-10408457.482065462 4237946.375366514),123595.0,23132978.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.1269882118789854,1.0,6345.677605426441
-108.0,35.75,POINT (-10408457.482065462 4264028.829916945),126006.0,23135389.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.3655676514159496,1.0,1486.2523256188333
-108.0,36.0,POINT (-10408457.482065462 4290031.300937513),131076.0,23140459.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.24094828357891668,1.0,5028.451602182448
-108.0,36.25,POINT (-10408457.482065462 4315953.28864421),131599.0,23140982.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.5105573831839141,1.0,3419.1076080248135
-108.0,36.5,POINT (-10408457.482065462 4341794.294580994),1415564.0,24424947.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.29553946939202463,1.0,3343.077699946861
-108.0,36.75,POINT (-10408457.482065462 4367553.821630083),1415790.0,24425173.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.04624417654043912,1.0,8585.848909026447
-108.0,37.0,POINT (-10408457.482065462 4393231.374022237),1419515.0,24428898.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.1843119107636509,1.0,4681.106816797382
-108.0,37.25,POINT (-10408457.482065462 4418826.457347117),1416550.0,24425933.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.25920156249822085,1.0,1046.2029507079
-108.0,38.5,POINT (-10408457.482065462 4545547.630023393),1416556.0,24425939.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.5224948227373737,1.0,4384.003769771058
-108.0,38.75,POINT (-10408457.482065462 4570637.593726569),1416067.0,24425450.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.1802693092888282,1.0,9681.934165680937
-108.0,39.0,POINT (-10408457.482065462 4595641.666407017),154581.0,23163964.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.3822924903060603,1.0,5309.745739817978
-108.0,39.75,POINT (-10408457.482065462 4670133.713913471),1423249.0,24432632.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.11856491807045869,1.0,1798.290842445032
-108.0,40.25,POINT (-10408457.482065462 4719356.804666851),1410703.0,24420086.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.6975115092608438,1.0,2687.499513700993
-108.0,40.5,POINT (-10408457.482065462 4743835.435892021),179799.0,23189182.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.3155156672179019,1.0,8259.340606743011
-108.0,40.75,POINT (-10408457.482065462 4768224.824783485),187779.0,23197162.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.6781450815469218,1.0,6549.159777594094
-108.0,41.0,POINT (-10408457.482065462 4792524.498557219),187779.0,23197162.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.6781450815469218,1.0,5781.304916920198
-108.0,41.25,POINT (-10408457.482065462 4816733.985954098),202211.0,23211594.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.39066712415330473,1.0,12006.240043196256
-108.0,41.5,POINT (-10408457.482065462 4840852.817250328),209998.0,23219381.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.43476336283365313,1.0,4851.0350736436485
-108.0,41.75,POINT (-10408457.482065462 4864880.524267819),2190528.0,25199911.0,1.0,2.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.1361684916418816,1.0,7735.800541875815
-108.0,42.0,POINT (-10408457.482065462 4888816.640384646),2190530.0,25199913.0,1.0,2.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.04339612532450034,1.0,16167.119376408118
-108.0,42.25,POINT (-10408457.482065462 4912660.700545456),230616.0,23239999.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.04049318823983095,1.0,31970.04707437008
-108.0,42.5,POINT (-10408457.482065462 4936412.241271891),1413704.0,24423087.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,1.2590192280940808,1.0,11999.664714255729
-108.0,42.75,POINT (-10408457.482065462 4960070.800673004),1413704.0,24423087.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,1.2590192280940808,1.0,11243.98281817759
-108.0,43.0,POINT (-10408457.482065462 4983635.918455693),1412412.0,24421795.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.2863650621354277,1.0,29485.947009670672
-108.0,43.25,POINT (-10408457.482065462 5007107.135935118),1412412.0,24421795.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.2863650621354277,1.0,8377.035916017398
-108.0,43.5,POINT (-10408457.482065462 5030483.996045117),1412412.0,24421795.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.2863650621354277,1.0,14939.68060901752
-108.0,43.75,POINT (-10408457.482065462 5053766.043348641),1391901.0,24401284.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.4657886446814991,1.0,29814.37774901737
-108.0,44.0,POINT (-10408457.482065462 5076952.824048151),256116.0,23265499.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.042415946620301556,1.0,11275.279603273635
-108.0,44.25,POINT (-10408457.482065462 5100043.885996045),1412290.0,24421673.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.15294243960156292,1.0,3174.398620253429
-108.0,44.5,POINT (-10408457.482065462 5123038.778705083),257994.0,23267377.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.6175838453773281,1.0,9270.817745429356
-108.0,44.75,POINT (-10408457.482065462 5145937.053358769),1411030.0,24420413.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.7882903362282282,1.0,9550.161821431151
-107.75,30.25,POINT (-10384335.912002737 3672637.317994114),314670.0,23324053.0,3.0,1.0,0.0,3.0,484.0,3.0,52.0,2010.0,0.03052337204600703,2.0,656.5796901271771
-107.75,30.5,POINT (-10384335.912002737 3700281.733623195),314696.0,23324079.0,3.0,1.0,0.0,3.0,484.0,3.0,52.0,2010.0,0.4149200959106389,2.0,603.7186499465274
-107.75,30.75,POINT (-10384335.912002737 3727856.9498209287),314712.0,23324095.0,3.0,1.0,0.0,3.0,484.0,3.0,52.0,2010.0,0.6966225510062368,2.0,7972.435800123789
-107.75,31.0,POINT (-10384335.912002737 3755362.4412754816),314712.0,23324095.0,3.0,1.0,0.0,3.0,484.0,3.0,52.0,2010.0,0.6966225510062368,2.0,12717.0064537863
-107.75,31.25,POINT (-10384335.912002737 3782797.6837893697),314725.0,23324108.0,3.0,1.0,0.0,3.0,484.0,3.0,52.0,2010.0,0.26797923198325724,2.0,12026.871112965857
-107.75,31.5,POINT (-10384335.912002737 3810162.1542895245),1447263.0,24456646.0,2.0,1.0,0.0,3.0,484.0,1.0,52.0,2010.0,0.5495622972153492,2.0,8426.31998239849
-107.75,31.75,POINT (-10384335.912002737 3837455.3308373215),1447283.0,24456666.0,2.0,1.0,0.0,3.0,484.0,1.0,52.0,2010.0,0.25943403090780964,2.0,1394.6923511703997
-107.75,32.0,POINT (-10384335.912002737 3864676.6926386477),1404215.0,24413598.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.4604840242561857,1.0,2687.606661026822
-107.75,32.5,POINT (-10384335.912002737 3918901.894608584),96902.0,23106285.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.4367042701101983,1.0,1198.9844039887334
-107.75,34.25,POINT (-10384335.912002737 4106351.9337676363),1401019.0,24410402.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.806692768320772,1.0,2103.8495987186407
-107.75,34.75,POINT (-10384335.912002737 4159224.1280793324),119712.0,23129095.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.5025265537541774,1.0,33770.67054255704
-107.75,35.0,POINT (-10384335.912002737 4185543.521390091),119712.0,23129095.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.5025265537541774,1.0,20370.558059988205
-107.75,35.75,POINT (-10384335.912002737 4264028.829916945),126006.0,23135389.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.3655676514159496,1.0,15904.060802277283
-107.75,36.0,POINT (-10384335.912002737 4290031.300937513),128718.0,23138101.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,1.05365731577986,1.0,6829.564065985706
-107.75,36.25,POINT (-10384335.912002737 4315953.28864421),1415563.0,24424946.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,1.0299621752880077,1.0,11958.42861971337
-107.75,36.5,POINT (-10384335.912002737 4341794.294580994),1415563.0,24424946.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,1.0299621752880077,1.0,11725.667626418168
-107.75,36.75,POINT (-10384335.912002737 4367553.821630083),1417554.0,24426937.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,1.0989887640326885,1.0,10792.598506681063
-107.75,37.0,POINT (-10384335.912002737 4393231.374022237),139028.0,23148411.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.3849054896902325,1.0,615.5824679993092
-107.75,37.25,POINT (-10384335.912002737 4418826.457347117),141018.0,23150401.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.14956649721469686,1.0,8.683765217661858
-107.75,38.75,POINT (-10384335.912002737 4570637.593726569),153747.0,23163130.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.6723086798727227,1.0,4186.267378330969
-107.75,39.0,POINT (-10384335.912002737 4595641.666407017),155953.0,23165336.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.13736885254534348,1.0,1274.7900677235566
-107.75,39.5,POINT (-10384335.912002737 4645390.207484073),163495.0,23172878.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.38764111710353677,1.0,1294.9457316466762
-107.75,39.75,POINT (-10384335.912002737 4670133.713913471),166647.0,23176030.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.044988231874351574,1.0,7248.191693434391
-107.75,40.75,POINT (-10384335.912002737 4768224.824783485),187779.0,23197162.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.6781450815469218,1.0,3558.3788440760245
-107.75,41.0,POINT (-10384335.912002737 4792524.498557219),1410710.0,24420093.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.5563015723449697,1.0,3179.9544671723634
-107.75,41.25,POINT (-10384335.912002737 4816733.985954098),1418330.0,24427713.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.7573966391664618,1.0,1633.7861323607492
-107.75,41.5,POINT (-10384335.912002737 4840852.817250328),1418330.0,24427713.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.7573966391664618,1.0,13045.369708491677
-107.75,41.75,POINT (-10384335.912002737 4864880.524267819),2190534.0,25199917.0,1.0,2.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.42880392709931464,1.0,11444.798263247185
-107.75,42.0,POINT (-10384335.912002737 4888816.640384646),2190534.0,25199917.0,1.0,2.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.42880392709931464,1.0,12433.591418325643
-107.75,42.25,POINT (-10384335.912002737 4912660.700545456),230616.0,23239999.0,3.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,0.04049318823983095,1.0,12121.664403885261
-107.75,42.5,POINT (-10384335.912002737 4936412.241271891),1413704.0,24423087.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,1.2590192280940808,1.0,9142.883645371652
-107.75,42.75,POINT (-10384335.912002737 4960070.800673004),1413704.0,24423087.0,2.0,1.0,2.0,2.0,840.0,1.0,8.0,2004.0,1.2590192280940808,1.0,13589.535514958716
