lon,lat,cap_mid,annual_cf,t2m_mean,t2m_max,t2m_min
41,28.75,0,0.251,22.82218192,46.13683841,-0.399171747
41,29,0,0.25,22.95623466,46.44828627,-0.156934521
41,29.25,0,0.248,23.19071762,46.60502801,0.297005825
41,29.5,0,0.247,23.46258215,46.71087957,0.588097617
41,29.75,3.988,0.246,23.68380169,46.88390616,0.335682357
41,30,24.97,0.246,23.69809103,46.93276072,-0.344210359
41,30.25,24.984,0.246,23.62283081,46.88594176,-1.252091053
41,30.5,24.578,0.244,23.62901364,47.09153806,-1.646998798
41,30.75,24.515,0.243,23.58311585,47.25845783,-1.775242035
41,31,23.482,0.242,23.42999876,47.22385252,-1.315194868
41,31.25,23.483,0.241,23.19041079,47.01622061,-1.638856371
41,31.5,23.863,0.24,22.87859423,46.61113483,-2.080583076
41,31.75,23.406,0.24,22.59034497,46.33225668,-2.56912874
41,32,23.23,0.238,22.40369228,46.27118847,-3.387442728
41,32.25,23.114,0.237,22.27982592,46.17551494,-4.177258219
41,32.5,22.131,0.237,22.1784152,45.80707009,-4.765548624
41,32.75,21.679,0.237,21.99015308,45.91902847,-5.44544134
41,33,22.058,0.236,22.02981984,46.09612627,-5.575720184
41,33.25,22.181,0.236,22.01654598,46.21012026,-5.61846793
41,33.5,21.998,0.234,22.02943677,46.30375818,-5.144171514
41,33.75,21.532,0.233,22.11511418,46.46660674,-4.91414793
41,34,21.341,0.232,22.35604925,46.76991217,-4.704480416
41,34.25,20.738,0.23,22.8422847,47.42944882,-4.106011977
41,34.5,17.534,0.227,23.22427478,48.09305668,-3.743673942
41,34.75,20.912,0.227,23.13917672,48.49407124,-4.38285452
41,35,20.497,0.227,22.8965942,48.74037968,-5.089210127
41,35.25,20.371,0.226,22.73637196,48.55717506,-5.732461918
41.25,9.75,4.285,0.234,27.35307171,38.84122315,13.00733553
41.25,10,9.529,0.236,28.55069153,40.30075333,13.25975079
41.25,10.25,15.673,0.237,28.63938967,40.28446847,13.89486016
41.25,10.5,20.823,0.236,29.05662722,40.88700812,14.23480651
41.25,10.75,21.81,0.235,29.41443311,41.20659841,14.52589831
41.25,11,23.287,0.234,30.00694003,42.06358893,14.47500813
41.25,11.25,28.279,0.233,30.2029198,42.23457992,15.08569021
41.25,11.5,18.788,0.232,30.57236786,42.51752928,16.38440744
41.25,11.75,3.471,0.231,31.1218508,43.04068026,16.42308397
41.25,12,6.622,0.233,30.71055044,42.57045506,15.55387981
41.25,12.25,21.486,0.235,29.63978643,41.26766662,15.49484721
41.25,12.5,31.917,0.233,30.60397005,42.1999746,17.35946316
41.25,12.75,29.49,0.228,33.07822665,45.08035841,19.31771703
41.25,13,38.094,0.226,33.75306974,45.81521252,20.06478478
41.25,13.25,37.705,0.227,32.51725588,44.66305899,19.43781784
41.25,13.5,36.135,0.228,31.58701966,43.77756997,18.15334987
41.25,13.75,19.303,0.229,30.48022351,43.56586685,17.18643657
41.25,14,23.153,0.233,28.81128143,42.38928604,16.44344004
41.25,14.25,26.302,0.238,28.70474878,39.43765599,18.19813322
41.25,14.5,16.189,0.241,28.94096609,35.85702339,22.0372879
41.25,18.75,15.029,0.238,29.78802584,37.72774616,18.15334987
41.25,19,32.287,0.238,29.80107051,39.49058177,16.35387333
41.25,19.25,32.141,0.236,30.35024523,43.03864466,13.78493738
41.25,19.5,27.368,0.233,30.87981542,44.30479217,13.33303264
41.25,19.75,6.746,0.234,29.54696215,43.92616928,12.60428536
41.25,20.25,2.729,0.243,23.68290786,37.40204905,6.051666633
41.25,20.5,4.22,0.245,24.43392539,38.22646986,4.850658541
41.25,20.75,10.086,0.251,23.98324007,38.82697391,2.922938772
41.25,21,21.898,0.254,24.88797674,40.21525784,3.33006016
41.25,21.25,31.81,0.256,25.3326148,41.06003471,3.706647443
41.25,21.5,22.713,0.257,25.49062485,41.86002824,4.673560737
41.25,21.75,19.221,0.255,26.23404778,42.788265,4.494427327
41.25,22,26.582,0.256,26.57193188,43.41319633,3.936671026
41.25,22.25,32.139,0.255,26.69319719,44.03609205,3.88781646
41.25,22.5,31.855,0.254,26.90391402,44.54295818,3.507157963
41.25,22.75,30.492,0.252,27.10927279,44.56331425,3.464410217
41.25,23,12.26,0.251,27.01783918,44.21318986,3.997739235
41.25,23.25,28.743,0.252,26.80400892,43.72057298,3.698505015
41.25,23.5,30.865,0.253,26.87368744,44.09919587,3.387057154
41.25,23.75,29.872,0.251,27.16318231,44.88086893,3.205888137
41.25,24,29.667,0.25,27.3855668,45.34702292,2.707164437
41.25,24.25,30.409,0.251,27.07543778,45.38977067,2.843550102
41.25,24.5,29.911,0.253,26.53493431,44.94397275,2.69902201
41.25,24.75,29.896,0.253,26.30863248,44.82590755,2.151443744
41.25,25,29.759,0.253,25.94992303,44.958222,1.536690449
41.25,25.25,29.116,0.252,25.94957519,45.33888049,0.889367444
41.25,25.5,26.792,0.251,25.82996173,45.38569945,0.622702935
41.25,25.75,27.657,0.25,25.88313756,45.71343217,0.673593108
41.25,26,28.414,0.249,25.76620951,46.09205506,0.421177848
41.25,26.25,24.466,0.25,25.28506539,45.46101691,0.708198426
41.25,26.5,25.345,0.251,24.75169907,44.97857807,0.101587559
41.25,26.75,25.653,0.252,24.1367868,44.30682778,-0.409349781
41.25,27,22.799,0.253,23.48771693,43.52515471,-0.704512787
41.25,27.25,21.763,0.253,23.41307848,43.72260859,-0.883646197
41.25,27.5,4.6,0.252,23.58676576,44.43710662,-1.038352325
41.25,27.75,0,0.252,23.34621189,45.03557506,-1.050565966
41.25,28,0.3,0.252,23.13426498,45.35109413,-0.798150706
41.25,28.25,0.013,0.252,23.01280988,45.71750338,-0.663800648
41.25,28.5,0,0.251,22.95364843,45.95363379,-0.588483192
41.25,28.75,0,0.25,23.01051426,46.37704003,-0.564055908
41.25,29,0,0.249,23.10149273,46.5744939,-0.441919492
41.25,29.25,0,0.248,23.48139691,46.70477275,0.174869409
41.25,29.5,0,0.247,23.85192766,46.89815541,0.661379467
41.25,29.75,3.988,0.246,24.03669445,47.18314038,0.193189872
41.25,30,25.058,0.245,24.10818587,47.42130639,-0.393064926
41.25,30.25,24.99,0.244,24.06178706,47.4253776,-0.90196666
41.25,30.5,24.568,0.243,24.04659486,47.56787009,-1.170666775
41.25,30.75,24.47,0.242,23.90917216,47.64318754,-1.349800186
41.25,31,24.448,0.241,23.81499312,47.66965043,-0.934536371
41.25,31.25,23.944,0.24,23.63190854,47.5414072,-1.567610128
41.25,31.5,23.863,0.24,23.31149557,47.21163887,-2.068369434
41.25,31.75,23.406,0.239,23.00960538,46.93072512,-2.548772671
41.25,32,23.334,0.238,22.77402072,46.719022,-3.161490359
41.25,32.25,23.278,0.237,22.54895569,46.46660674,-3.949270243
41.25,32.5,21.709,0.237,22.42268641,46.35464835,-4.566059144
41.25,32.75,22.103,0.237,22.20913563,46.26101043,-5.209310936
41.25,33,22.028,0.236,22.23777317,46.20401344,-5.01389267
41.25,33.25,22.181,0.235,22.21828775,46.37093321,-5.264272323
41.25,33.5,22.118,0.234,22.2210976,46.55210223,-5.099388161
41.25,33.75,21.46,0.233,22.22732284,46.61927726,-4.946717641
41.25,34,20.661,0.233,22.34838676,46.76380535,-4.824581225
41.25,34.25,21.037,0.231,22.72373609,47.38059425,-4.445958335
41.25,34.5,19.027,0.228,23.05860687,48.13987564,-4.30957267
41.25,34.75,20.971,0.228,22.99916826,48.38618408,-5.121779838
41.25,35,20.497,0.227,22.94880251,48.69559633,-5.710070242
41.25,35.25,20.403,0.225,22.83056119,48.96226084,-6.017446889
41.25,35.5,19.922,0.224,22.36993977,48.40043332,-6.206758334
41.5,9.75,3.957,0.233,26.2743998,37.55064836,12.26841021
41.5,10,17.548,0.237,28.40119307,40.675305,11.78597137
41.5,10.25,25.808,0.239,28.41668074,40.52263448,13.24346594
41.5,10.5,26.029,0.237,28.83180852,40.99896651,13.79307981
41.5,10.75,32.031,0.236,29.05774513,41.00710893,13.92742987
41.5,11,25.237,0.234,29.84509444,42.03101922,14.23277091
41.5,11.25,25.142,0.232,30.10855306,42.47478153,15.55795102
41.5,11.5,11.126,0.23,30.45448434,42.68648466,16.78949322
41.5,11.75,5.068,0.231,30.47575718,42.26714963,16.48008096
41.5,12,26.076,0.232,30.24645176,41.95773737,15.91418224
41.5,12.25,24.538,0.233,30.03229103,41.80913807,15.79815264
41.5,12.5,34.69,0.232,30.68865075,42.19590338,17.18236536
41.5,12.75,28.456,0.228,32.48123138,44.45339148,18.25716582
41.5,13,29.106,0.228,31.81779478,44.03812766,18.93909414
41.5,13.25,21.455,0.23,30.23375772,42.27122084,18.03121345
41.5,13.5,10.332,0.23,29.47497758,42.15519125,17.35946316
41.5,13.75,18.324,0.233,28.41696277,42.04119726,16.28262709
41.5,14,31.259,0.236,29.43144447,39.40508628,19.21593669
41.5,18.25,2.156,0.236,29.60234299,37.36540813,20.12585299
41.5,18.5,17.802,0.234,29.76503767,38.32825021,17.93757553
41.5,18.75,18.102,0.231,30.48334667,42.66002177,14.24905576
41.5,19,13.034,0.231,30.47036829,43.15467425,13.33710386
41.5,19.25,12.22,0.231,30.2358202,44.77501737,12.34169206
41.5,19.5,4.513,0.232,29.50440397,44.56331425,11.28114085
41.5,19.75,4.868,0.238,26.28203749,39.83663495,8.429255534
41.5,20,4.219,0.244,22.80539952,36.58169946,5.333097384
41.5,20.25,7.786,0.248,23.0831535,36.65091009,4.219620391
41.5,20.5,17.158,0.252,23.83509358,39.01221414,2.961615304
41.5,20.75,19.042,0.25,25.44339501,40.87072327,2.973828946
41.5,21,26.961,0.251,26.38852333,42.16740489,3.354487443
41.5,21.25,29.229,0.252,26.36456833,42.65595055,3.425733686
41.5,21.5,32.668,0.252,26.38838197,42.69462708,4.907655535
41.5,21.75,30.268,0.252,26.79993469,43.07528558,5.117323049
41.5,22,32.288,0.254,27.03746713,43.64932674,4.182979466
41.5,22.25,19.626,0.254,27.01709437,44.14194361,3.800285362
41.5,22.5,17.983,0.254,27.13478693,44.56534986,3.171282819
41.5,22.75,31.561,0.253,27.25232099,44.55517182,2.597241663
41.5,23,31.699,0.252,27.07290624,44.01573598,2.688843975
41.5,23.25,31.172,0.252,26.7704221,43.6676472,2.760090218
41.5,23.5,31.196,0.254,26.82062771,44.08291101,2.438464322
41.5,23.75,30.687,0.252,27.01432461,44.56534986,2.283758195
41.5,24,30.627,0.251,27.17742924,45.23302893,1.839995883
41.5,24.25,30.515,0.252,26.79182702,45.1047857,2.07409068
41.5,24.5,29.62,0.253,26.32781548,44.66102338,2.422179466
41.5,24.75,29.72,0.253,26.15267935,44.62438246,1.949918657
41.5,25,29.098,0.252,26.26513969,45.40809113,1.204886519
41.5,25.25,29.091,0.251,26.28219855,45.80707009,0.535171837
41.5,25.5,28.65,0.251,26.08380405,45.69511171,0.492424091
41.5,25.75,29.071,0.25,26.07335603,45.87831633,0.600311259
41.5,26,28.643,0.249,25.95939379,46.1348028,0.266471721
41.5,26.25,28.619,0.249,25.49736942,45.61979425,0.671557502
41.5,26.5,25.34,0.251,24.95919865,45.21674408,-0.112151169
41.5,26.75,24.299,0.251,24.33478503,44.37400281,-0.268892903
41.5,27,17.861,0.251,23.64178114,43.55976003,-0.724868856
41.5,27.25,26.798,0.251,23.45038635,43.61675703,-0.820542382
41.5,27.5,21.991,0.25,23.63255185,44.32921945,-0.694334752
41.5,27.75,6.463,0.25,23.65453566,44.95007957,-0.808328741
41.5,28,10.653,0.251,23.42537369,45.68493367,-0.616981689
41.5,28.25,0.196,0.251,23.16644769,46.03709367,-1.266340301
41.5,28.5,0,0.25,23.15213123,46.30172257,-1.066850822
41.5,28.75,0,0.249,23.20342672,46.6314909,-1.142168278
41.5,29,0,0.249,23.35307465,46.70680835,-0.763545388
41.5,29.25,0,0.247,23.76214613,46.85540766,-0.067367816
41.5,29.5,0,0.246,24.16062175,47.15057067,0.421177848
41.5,29.75,3.988,0.245,24.32702312,47.44369806,-0.002228394
41.5,30,24.963,0.244,24.31893816,47.6309739,-0.230216371
41.5,30.25,25.002,0.243,24.29546797,47.70425575,-0.710619608
41.5,30.5,24.566,0.242,24.33094579,47.88338916,-0.816471169
41.5,30.75,24.515,0.241,24.17316377,47.97499147,-0.612910475
41.5,31,24.395,0.24,24.08796282,47.98516951,-0.425634637
41.5,31.25,23.858,0.24,23.94104062,47.90374523,-1.072957642
41.5,31.5,23.889,0.239,23.71205361,47.73886107,-2.031728509
41.5,31.75,23.406,0.239,23.41368633,47.46812535,-2.878540994
41.5,32,23.342,0.238,23.14437095,47.23403055,-2.670909087
41.5,32.25,23.278,0.237,22.92022638,47.02232743,-3.44647533
41.5,32.5,22.792,0.236,22.74413688,46.74548489,-4.18336504
41.5,32.75,22.459,0.236,22.530124,46.40553853,-4.800153942
41.5,33,22.085,0.235,22.49159741,46.62538408,-4.769619838
41.5,33.25,22.17,0.235,22.45508927,46.59077876,-4.91414793
41.5,33.5,22.118,0.234,22.4266063,46.68441668,-4.678017526
41.5,33.75,21.261,0.233,22.3683827,46.64166893,-4.696337988
41.5,34,21.324,0.233,22.46068858,46.80248188,-4.616949318
41.5,34.25,21.097,0.231,22.71773054,47.42944882,-4.407281803
41.5,34.5,19.59,0.229,22.89101366,47.89153159,-4.647483422
41.5,34.75,20.963,0.229,22.76207265,48.22333552,-5.524830011
41.5,35,20.497,0.228,22.75317383,48.48592882,-6.119227236
41.5,35.25,20.434,0.225,22.75138178,48.87269413,-6.214900762
41.5,35.5,19.964,0.224,22.36737996,48.46557275,-6.396069779
41.75,9.75,3.462,0.233,25.77683016,36.89518292,10.7966664
41.75,10,6.072,0.237,28.23451454,40.65698454,10.57682085
41.75,10.25,23.365,0.24,28.33844938,40.64680651,12.60224975
41.75,10.5,27.539,0.239,28.54146062,40.9399339,13.4979168
41.75,10.75,33.17,0.237,28.76159121,41.07224836,13.68926386
41.75,11,28.201,0.234,29.9352558,42.35671633,14.84141738
41.75,11.25,26.512,0.232,30.19864767,42.79844304,16.06278154
41.75,11.5,23.504,0.231,29.8634105,42.35671633,15.76151172
41.75,11.75,18.43,0.231,29.86638049,41.99030708,15.44599264
41.75,12,28.231,0.231,30.29701587,42.21218824,15.70451472
41.75,12.25,28.214,0.231,30.55561628,42.66816419,15.70044351
41.75,12.5,25.685,0.231,30.52795321,42.68037783,15.88161253
41.75,12.75,27.153,0.228,31.21859566,43.82846015,16.43326201
41.75,13,32.234,0.229,30.37398633,43.12210454,17.00933877
41.75,13.25,34.641,0.233,28.90240381,41.436622,17.06837137
41.75,13.5,27.203,0.234,28.14499674,41.69310847,16.32537484
41.75,13.75,30.572,0.238,28.3559423,37.79492119,18.81492212
41.75,17,0,0.241,29.1471429,33.81123842,23.97111449
41.75,18,0.799,0.233,30.42661317,40.47377992,18.04342709
41.75,18.25,0,0.232,29.7430279,40.19286616,15.06329854
41.75,18.5,4.616,0.229,29.90053368,42.34043148,13.4673827
41.75,18.75,10.347,0.229,30.0022554,42.75162408,13.06026131
41.75,19,13.122,0.229,29.86917458,43.44780165,12.50046941
41.75,19.25,11.545,0.231,28.3978968,43.0528939,11.0022627
41.75,19.5,4.864,0.237,26.15944015,39.8529198,8.117807673
41.75,20,4.245,0.247,23.52808726,37.45904604,4.264403743
41.75,20.25,14.463,0.252,23.8048079,39.16895587,3.045075189
41.75,20.5,19.873,0.253,24.46307508,39.7653887,2.656274264
41.75,20.75,24.822,0.252,25.65252721,41.00710893,3.128535073
41.75,21,30.859,0.252,26.07928951,41.71753575,4.21351357
41.75,21.25,29.326,0.252,26.60795221,42.35264512,4.765163049
41.75,21.5,32.272,0.253,27.02122421,43.15670986,4.57178039
41.75,21.75,31.186,0.254,26.90613525,43.19538639,4.382468945
41.75,22,31.831,0.255,26.95697143,43.549582,3.399270795
41.75,22.25,3.999,0.255,27.04936884,44.0483057,3.041003975
41.75,22.5,5.293,0.254,27.21083159,44.42285737,2.758054611
41.75,22.75,30.858,0.254,27.39338734,44.59588396,2.084268715
41.75,23,31.782,0.252,27.45591969,44.58774153,1.355521432
41.75,23.25,31.221,0.252,27.25394665,44.49817483,0.936186403
41.75,23.5,31.192,0.254,26.88783866,44.19894061,1.404375998
41.75,23.75,30.554,0.253,26.91473236,44.70784234,1.467479813
41.75,24,30.359,0.252,27.04419941,45.14956905,1.451194958
41.75,24.25,30.145,0.251,26.79810881,44.95211518,2.045592183
41.75,24.5,30.026,0.252,26.47456063,44.77298176,2.14737253
41.75,24.75,29.649,0.252,26.49342591,45.00911217,1.903099698
41.75,25,29.883,0.251,26.58819913,45.7215746,1.231349409
41.75,25.25,29.243,0.251,26.58217759,46.11241113,0.771302241
41.75,25.5,29.284,0.25,26.42595588,46.01063078,0.755017386
41.75,25.75,27.451,0.25,26.24501373,46.04320049,0.667486288
41.75,26,28.744,0.249,26.11149145,46.35668396,0.046626172
41.75,26.25,28.084,0.249,25.80037104,46.03098685,0.148406519
41.75,26.5,27.817,0.25,25.18637855,45.47526616,-0.507058914
41.75,26.75,27.099,0.249,24.58030115,44.5185309,-0.441919492
41.75,27,23.474,0.25,24.09463254,44.18672697,-0.684156718
41.75,27.25,23.916,0.25,23.90519294,44.29257853,-0.865325735
41.75,27.5,24.153,0.249,24.01909586,44.73837645,-0.6495514
41.75,27.75,26.271,0.247,24.12266315,45.30020396,-0.745224926
41.75,28,19.805,0.248,23.75828743,46.09816188,-0.706548394
41.75,28.25,2.638,0.25,23.36197,46.21419148,-1.392547931
41.75,28.5,0,0.25,23.31156741,46.42996581,-1.423082035
41.75,28.75,0,0.249,23.39002171,46.66813182,-1.520791168
41.75,29,0,0.248,23.65016412,46.77601899,-1.052601573
41.75,29.25,0,0.246,24.07184273,47.03657668,-0.142685273
41.75,29.5,0,0.245,24.45531317,47.33377529,0.35400282
41.75,29.75,3.948,0.244,24.49908196,47.64318754,0.343824785
41.75,30,24.8,0.243,24.47531792,47.82639217,0.10769438
41.75,30.25,24.927,0.242,24.50749251,47.99127633,-0.108079955
41.75,30.5,24.575,0.242,24.45713488,48.070665,-0.242430013
41.75,30.75,24.506,0.241,24.26271866,48.20094384,-0.09790192
41.75,31,24.451,0.24,24.26260881,48.2762613,-0.081617065
41.75,31.25,23.947,0.239,24.21224492,48.28847494,-1.223592556
41.75,31.5,23.886,0.239,23.98824775,48.12155517,-2.534523422
41.75,31.75,23.406,0.238,23.78807301,47.94649298,-1.815954174
41.75,32,23.342,0.237,23.51773287,47.71239818,-2.025621688
41.75,32.25,23.186,0.237,23.28298549,47.45998292,-3.033247122
41.75,32.5,22.719,0.236,23.06778772,47.1322502,-3.83120504
41.75,32.75,22.54,0.236,22.86171381,46.84319402,-4.368605271
41.75,33,22.063,0.235,22.79032018,46.9856865,-4.307537063
41.75,33.25,22.181,0.234,22.72861631,46.89204858,-4.374712092
41.75,33.5,22.118,0.234,22.65177052,46.9856865,-4.358427237
41.75,33.75,21.565,0.233,22.59689627,46.94293876,-4.370640878
41.75,34,21.385,0.232,22.71260282,47.29509876,-4.252575676
41.75,34.25,21.076,0.231,22.89564499,47.75921714,-4.175222613
41.75,34.5,19.61,0.229,22.95773564,48.08694986,-4.502955329
41.75,34.75,20.478,0.23,22.57939014,47.88338916,-5.64493082
41.75,35,20.497,0.229,22.52310922,47.96481344,-6.300396253
41.75,35.25,20.434,0.226,22.65107275,48.50424928,-6.284111398
41.75,35.5,19.961,0.224,22.44127732,48.43096743,-6.37571371
42,9.75,2.889,0.233,25.17154578,36.22750385,10.25723056
42,10,19.702,0.237,28.07724421,40.44121021,11.00633391
42,10.25,17.994,0.242,28.15500931,40.62034362,12.82616651
42,10.5,29.866,0.241,28.10816393,40.70176789,13.53659334
42,10.75,26.925,0.239,28.47787756,40.92772026,13.94982154
42,11,32.314,0.236,29.6316688,42.2020102,14.9940879
42,11.25,37.508,0.233,30.16733886,43.07935679,16.01189137
42,11.5,32.71,0.232,29.83625541,42.64577252,15.49891842
42,11.75,19.041,0.231,29.57476566,42.13076396,14.86380906
42,12,20.632,0.231,29.93933929,42.30786177,14.82716813
42,12.25,30.801,0.23,30.34490686,42.86765367,15.36660397
42,12.5,30.6,0.231,29.68178287,42.4951376,14.87398709
42,12.75,35.79,0.23,29.93114611,42.77605136,15.66583819
42,13,36.545,0.23,29.94609383,42.98979009,16.65107195
42,13.25,30.173,0.235,28.9754034,42.74755286,17.19865021
42,13.5,27.609,0.24,28.9476029,39.16488466,19.1609753
42,13.75,19.916,0.244,29.15123335,35.98119541,21.73398247
42,16.75,0,0.241,29.17386186,33.97001576,24.1787464
42,17.75,19.758,0.231,30.94086161,41.55061599,18.60932582
42,18,3.875,0.231,29.70930389,41.03764304,16.1096005
42,18.25,0.57,0.229,29.01868693,41.75824789,13.01344235
42,18.5,3.708,0.233,27.13841321,39.63918107,10.58496328
42,18.75,4.369,0.234,27.02126848,39.90380997,10.6216042
42,19.25,2.876,0.24,24.40998523,37.06820951,7.716793106
42,19.5,2.241,0.245,22.88057075,36.88296928,4.887299465
42,19.75,8.502,0.248,23.15938239,37.3572657,3.549905709
42,20,8.97,0.252,24.14732171,39.60661136,3.15703357
42,20.25,21.189,0.252,25.07808908,40.64884211,3.676113339
42,20.5,28.957,0.253,25.73273438,41.34094847,3.574332992
42,20.75,27.126,0.253,25.92155222,41.41830153,3.488837501
42,21,30.991,0.253,26.21342104,41.65646755,4.535139466
42,21.25,31.442,0.253,26.44211536,41.99844951,4.380433338
42,21.5,32.178,0.252,27.02928391,43.14653182,3.806392183
42,21.75,32.3,0.253,27.2319575,43.65543356,4.044558194
42,22,30.461,0.255,27.02842021,43.71446616,2.941259235
42,22.25,22.468,0.256,26.9607101,43.79996165,2.898511489
42,22.5,7.156,0.256,26.99240337,44.10530269,3.116321431
42,22.75,12.655,0.255,27.25762436,44.56534986,2.611490911
42,23,30.997,0.254,27.47430759,44.88494015,2.080197501
42,23.25,31.267,0.253,27.37649579,44.75669691,2.029307328
42,23.5,31.208,0.254,26.95988672,44.61420442,1.825746634
42,23.75,30.622,0.254,26.82964009,44.78723101,1.528548021
42,24,30.48,0.252,26.8839635,44.78519541,1.280203975
42,24.25,30.515,0.252,26.78224989,45.05389552,1.799283744
42,24.5,29.148,0.252,26.79591168,45.3124176,1.772820854
42,24.75,29.992,0.251,26.87085511,45.54040558,1.699539004
42,25,28.919,0.25,26.89312072,45.93938454,1.526512415
42,25.25,28.894,0.249,26.86284593,46.3383635,1.202850912
